name,length,count,frequency,rank,rank_bin
removePartListener,18,3.0,0.0004526935264825713,12058.0,"(10000.0, 100000.0]"
removeProperty,14,3.0,0.0004526935264825713,12059.0,"(10000.0, 100000.0]"
mobile,6,3.0,0.0004526935264825713,12060.0,"(10000.0, 100000.0]"
referenced,10,3.0,0.0004526935264825713,12061.0,"(10000.0, 100000.0]"
nanos,5,3.0,0.0004526935264825713,12062.0,"(10000.0, 100000.0]"
native,6,3.0,0.0004526935264825713,12063.0,"(10000.0, 100000.0]"
updateCache,11,3.0,0.0004526935264825713,12064.0,"(10000.0, 100000.0]"
NUMBER_CHAR_NONE,16,3.0,0.0004526935264825713,12065.0,"(10000.0, 100000.0]"
baseline2,9,3.0,0.0004526935264825713,12066.0,"(10000.0, 100000.0]"
AccountAttributes,17,3.0,0.0004526935264825713,12067.0,"(10000.0, 100000.0]"
ConsoleAnnotationDescriptor,27,3.0,0.0004526935264825713,12068.0,"(10000.0, 100000.0]"
STARTUP_MARKER_FILE,19,3.0,0.0004526935264825713,12069.0,"(10000.0, 100000.0]"
SEC10,5,3.0,0.0004526935264825713,12070.0,"(10000.0, 100000.0]"
nameToVirtualFiles,18,3.0,0.0004526935264825713,12071.0,"(10000.0, 100000.0]"
SC_UNAUTHORIZED,15,3.0,0.0004526935264825713,12072.0,"(10000.0, 100000.0]"
declaredByRaw,13,3.0,0.0004526935264825713,12073.0,"(10000.0, 100000.0]"
obtain,6,3.0,0.0004526935264825713,12074.0,"(10000.0, 100000.0]"
fromJobs,8,3.0,0.0004526935264825713,12075.0,"(10000.0, 100000.0]"
IV_BYTES,8,3.0,0.0004526935264825713,12076.0,"(10000.0, 100000.0]"
obtainLog,9,3.0,0.0004526935264825713,12077.0,"(10000.0, 100000.0]"
maxTruncLength,14,3.0,0.0004526935264825713,12078.0,"(10000.0, 100000.0]"
endLatch,8,3.0,0.0004526935264825713,12079.0,"(10000.0, 100000.0]"
asSCMTriggerItem,16,3.0,0.0004526935264825713,12080.0,"(10000.0, 100000.0]"
removeNotes,11,3.0,0.0004526935264825713,12081.0,"(10000.0, 100000.0]"
lpftLastWriteTime,17,3.0,0.0004526935264825713,12082.0,"(10000.0, 100000.0]"
allTypeHandlersMap,18,3.0,0.0004526935264825713,12083.0,"(10000.0, 100000.0]"
asTypeList,10,3.0,0.0004526935264825713,12084.0,"(10000.0, 100000.0]"
mo,2,3.0,0.0004526935264825713,12085.0,"(10000.0, 100000.0]"
JAVA9_PID_METHOD,16,3.0,0.0004526935264825713,12086.0,"(10000.0, 100000.0]"
referenceUrl,12,3.0,0.0004526935264825713,12087.0,"(10000.0, 100000.0]"
dbs,3,3.0,0.0004526935264825713,12088.0,"(10000.0, 100000.0]"
navigated,9,3.0,0.0004526935264825713,12089.0,"(10000.0, 100000.0]"
reloadingInProgress,19,3.0,0.0004526935264825713,12090.0,"(10000.0, 100000.0]"
mklink,6,3.0,0.0004526935264825713,12091.0,"(10000.0, 100000.0]"
realMember,10,3.0,0.0004526935264825713,12092.0,"(10000.0, 100000.0]"
fileToRemove,12,3.0,0.0004526935264825713,12093.0,"(10000.0, 100000.0]"
credentialsProvider,19,3.0,0.0004526935264825713,12094.0,"(10000.0, 100000.0]"
writeEnum,9,3.0,0.0004526935264825713,12095.0,"(10000.0, 100000.0]"
openConnectionEditor,20,3.0,0.0004526935264825713,12096.0,"(10000.0, 100000.0]"
lostPendings,12,3.0,0.0004526935264825713,12097.0,"(10000.0, 100000.0]"
delimiters,10,3.0,0.0004526935264825713,12098.0,"(10000.0, 100000.0]"
dbr,3,3.0,0.0004526935264825713,12099.0,"(10000.0, 100000.0]"
dbn,3,3.0,0.0004526935264825713,12100.0,"(10000.0, 100000.0]"
deliverVoxVerification,22,3.0,0.0004526935264825713,12101.0,"(10000.0, 100000.0]"
NUMBER_CHAR_FRACTION_DIGIT,26,3.0,0.0004526935264825713,12102.0,"(10000.0, 100000.0]"
encodeToBytes,13,3.0,0.0004526935264825713,12103.0,"(10000.0, 100000.0]"
JAR_MAGIC,9,3.0,0.0004526935264825713,12104.0,"(10000.0, 100000.0]"
fullyQualifiedClassName,23,3.0,0.0004526935264825713,12105.0,"(10000.0, 100000.0]"
SecurityMode,12,3.0,0.0004526935264825713,12106.0,"(10000.0, 100000.0]"
suspend,7,3.0,0.0004526935264825713,12107.0,"(10000.0, 100000.0]"
fullPrefix,10,3.0,0.0004526935264825713,12108.0,"(10000.0, 100000.0]"
InsertOperation,15,3.0,0.0004526935264825713,12109.0,"(10000.0, 100000.0]"
fullPage,8,3.0,0.0004526935264825713,12110.0,"(10000.0, 100000.0]"
simulated,9,3.0,0.0004526935264825713,12111.0,"(10000.0, 100000.0]"
RUN,3,3.0,0.0004526935264825713,12112.0,"(10000.0, 100000.0]"
unlabeledLoad,13,3.0,0.0004526935264825713,12113.0,"(10000.0, 100000.0]"
allPages,8,3.0,0.0004526935264825713,12114.0,"(10000.0, 100000.0]"
autoSqlSession,14,3.0,0.0004526935264825713,12115.0,"(10000.0, 100000.0]"
openHttpConnection,18,3.0,0.0004526935264825713,12116.0,"(10000.0, 100000.0]"
nsa,3,3.0,0.0004526935264825713,12117.0,"(10000.0, 100000.0]"
BuildStepListener,17,3.0,0.0004526935264825713,12118.0,"(10000.0, 100000.0]"
openDialogs,11,3.0,0.0004526935264825713,12119.0,"(10000.0, 100000.0]"
RollingThreadPoolEventCounterStream,35,3.0,0.0004526935264825713,12120.0,"(10000.0, 100000.0]"
endRedemptionTime,17,3.0,0.0004526935264825713,12121.0,"(10000.0, 100000.0]"
forwardToRss,12,3.0,0.0004526935264825713,12122.0,"(10000.0, 100000.0]"
sp,2,3.0,0.0004526935264825713,12123.0,"(10000.0, 100000.0]"
underlyingSubscription,22,3.0,0.0004526935264825713,12124.0,"(10000.0, 100000.0]"
decodeWithoutPadding,20,3.0,0.0004526935264825713,12125.0,"(10000.0, 100000.0]"
writeUInt32,11,3.0,0.0004526935264825713,12126.0,"(10000.0, 100000.0]"
unload,6,3.0,0.0004526935264825713,12127.0,"(10000.0, 100000.0]"
writeUInt64,11,3.0,0.0004526935264825713,12128.0,"(10000.0, 100000.0]"
four,4,3.0,0.0004526935264825713,12129.0,"(10000.0, 100000.0]"
applyHystrixSemantics,21,3.0,0.0004526935264825713,12130.0,"(10000.0, 100000.0]"
raise,5,3.0,0.0004526935264825713,12131.0,"(10000.0, 100000.0]"
sizeGuess,9,3.0,0.0004526935264825713,12132.0,"(10000.0, 100000.0]"
mRunning,8,3.0,0.0004526935264825713,12133.0,"(10000.0, 100000.0]"
fqn,3,3.0,0.0004526935264825713,12134.0,"(10000.0, 100000.0]"
decodeFromFile,14,3.0,0.0004526935264825713,12135.0,"(10000.0, 100000.0]"
NOT_EXECUTED,12,3.0,0.0004526935264825713,12136.0,"(10000.0, 100000.0]"
updateAccount,13,3.0,0.0004526935264825713,12137.0,"(10000.0, 100000.0]"
BUILDING,8,3.0,0.0004526935264825713,12138.0,"(10000.0, 100000.0]"
ScriptsExportWizardPage,23,3.0,0.0004526935264825713,12139.0,"(10000.0, 100000.0]"
fromExternalizableId,20,3.0,0.0004526935264825713,12140.0,"(10000.0, 100000.0]"
sizeOf_kinfo_proc_32,20,3.0,0.0004526935264825713,12141.0,"(10000.0, 100000.0]"
SC_INTERNAL_SERVER_ERROR,24,3.0,0.0004526935264825713,12142.0,"(10000.0, 100000.0]"
mStarted,8,3.0,0.0004526935264825713,12143.0,"(10000.0, 100000.0]"
reads,5,3.0,0.0004526935264825713,12144.0,"(10000.0, 100000.0]"
STATEMENT,9,3.0,0.0004526935264825713,12145.0,"(10000.0, 100000.0]"
nRetry,6,3.0,0.0004526935264825713,12146.0,"(10000.0, 100000.0]"
raiseHystrixExceptions,22,3.0,0.0004526935264825713,12147.0,"(10000.0, 100000.0]"
allowDispatch,13,3.0,0.0004526935264825713,12148.0,"(10000.0, 100000.0]"
foundEventTypes,15,3.0,0.0004526935264825713,12149.0,"(10000.0, 100000.0]"
Binder,6,3.0,0.0004526935264825713,12150.0,"(10000.0, 100000.0]"
nTime,5,3.0,0.0004526935264825713,12151.0,"(10000.0, 100000.0]"
asErasures,10,3.0,0.0004526935264825713,12152.0,"(10000.0, 100000.0]"
filterOtherLangs,16,3.0,0.0004526935264825713,12153.0,"(10000.0, 100000.0]"
tga,3,3.0,0.0004526935264825713,12154.0,"(10000.0, 100000.0]"
ensureEndsWith,14,3.0,0.0004526935264825713,12155.0,"(10000.0, 100000.0]"
mRestSpeedThreshold,19,3.0,0.0004526935264825713,12156.0,"(10000.0, 100000.0]"
mOvershootClampingEnabled,25,3.0,0.0004526935264825713,12157.0,"(10000.0, 100000.0]"
withMetricsRollingPercentileWindowInMilliseconds,48,3.0,0.0004526935264825713,12158.0,"(10000.0, 100000.0]"
fromBody,8,3.0,0.0004526935264825713,12159.0,"(10000.0, 100000.0]"
removeJobThread,15,3.0,0.0004526935264825713,12160.0,"(10000.0, 100000.0]"
m2Home,6,3.0,0.0004526935264825713,12161.0,"(10000.0, 100000.0]"
updateAll,9,3.0,0.0004526935264825713,12162.0,"(10000.0, 100000.0]"
withMetricsRollingPercentileBucketSize,38,3.0,0.0004526935264825713,12163.0,"(10000.0, 100000.0]"
endian,6,3.0,0.0004526935264825713,12164.0,"(10000.0, 100000.0]"
end_time,8,3.0,0.0004526935264825713,12165.0,"(10000.0, 100000.0]"
SearchItems,11,3.0,0.0004526935264825713,12166.0,"(10000.0, 100000.0]"
mLastTime,9,3.0,0.0004526935264825713,12167.0,"(10000.0, 100000.0]"
executeCompletionStage,22,3.0,0.0004526935264825713,12168.0,"(10000.0, 100000.0]"
RollingThreadPoolMaxConcurrencyStream,37,3.0,0.0004526935264825713,12169.0,"(10000.0, 100000.0]"
realCause,9,3.0,0.0004526935264825713,12170.0,"(10000.0, 100000.0]"
declaredFields,14,3.0,0.0004526935264825713,12171.0,"(10000.0, 100000.0]"
spacer,6,3.0,0.0004526935264825713,12172.0,"(10000.0, 100000.0]"
startsWithImpl,14,3.0,0.0004526935264825713,12173.0,"(10000.0, 100000.0]"
nullOut,7,3.0,0.0004526935264825713,12174.0,"(10000.0, 100000.0]"
siteBaseUrl,11,3.0,0.0004526935264825713,12175.0,"(10000.0, 100000.0]"
QueueItemAuthenticatorDescriptor,32,3.0,0.0004526935264825713,12176.0,"(10000.0, 100000.0]"
siteMetadataList,16,3.0,0.0004526935264825713,12177.0,"(10000.0, 100000.0]"
maxNumberOfTries,16,3.0,0.0004526935264825713,12178.0,"(10000.0, 100000.0]"
NOT_DISABLED_DEPENDANTS,23,3.0,0.0004526935264825713,12179.0,"(10000.0, 100000.0]"
ends,4,3.0,0.0004526935264825713,12180.0,"(10000.0, 100000.0]"
referredVariables,17,3.0,0.0004526935264825713,12181.0,"(10000.0, 100000.0]"
mBouncyTension,14,3.0,0.0004526935264825713,12182.0,"(10000.0, 100000.0]"
withMetricsRollingPercentileEnabled,35,3.0,0.0004526935264825713,12183.0,"(10000.0, 100000.0]"
mDisplacementFromRestThreshold,30,3.0,0.0004526935264825713,12184.0,"(10000.0, 100000.0]"
withMetricsRollingPercentileWindowBuckets,41,3.0,0.0004526935264825713,12185.0,"(10000.0, 100000.0]"
thatIsDescriptor,16,3.0,0.0004526935264825713,12186.0,"(10000.0, 100000.0]"
mId,3,3.0,0.0004526935264825713,12187.0,"(10000.0, 100000.0]"
deleteContentsRecursive,23,3.0,0.0004526935264825713,12188.0,"(10000.0, 100000.0]"
oneAndOnly,10,3.0,0.0004526935264825713,12189.0,"(10000.0, 100000.0]"
frameFor,8,3.0,0.0004526935264825713,12190.0,"(10000.0, 100000.0]"
losedJobIds,11,3.0,0.0004526935264825713,12191.0,"(10000.0, 100000.0]"
ByteBuddyMockMaker,18,3.0,0.0004526935264825713,12192.0,"(10000.0, 100000.0]"
deliveryStatus,14,3.0,0.0004526935264825713,12193.0,"(10000.0, 100000.0]"
genericSuperclass,17,3.0,0.0004526935264825713,12194.0,"(10000.0, 100000.0]"
genericInterface,16,3.0,0.0004526935264825713,12195.0,"(10000.0, 100000.0]"
notificationsEnabled,20,3.0,0.0004526935264825713,12196.0,"(10000.0, 100000.0]"
JobCompleteHelper,17,3.0,0.0004526935264825713,12197.0,"(10000.0, 100000.0]"
withHeaderStream,16,3.0,0.0004526935264825713,12198.0,"(10000.0, 100000.0]"
logWithTimestamp,16,3.0,0.0004526935264825713,12199.0,"(10000.0, 100000.0]"
notificationsCloseDelay,23,3.0,0.0004526935264825713,12200.0,"(10000.0, 100000.0]"
dateFormatAsString,18,3.0,0.0004526935264825713,12201.0,"(10000.0, 100000.0]"
nestedQueryParameterType,24,3.0,0.0004526935264825713,12202.0,"(10000.0, 100000.0]"
ofString,8,3.0,0.0004526935264825713,12203.0,"(10000.0, 100000.0]"
optionList,10,3.0,0.0004526935264825713,12204.0,"(10000.0, 100000.0]"
blocksRestart,13,3.0,0.0004526935264825713,12205.0,"(10000.0, 100000.0]"
assertStateFor,14,3.0,0.0004526935264825713,12206.0,"(10000.0, 100000.0]"
oldname,7,3.0,0.0004526935264825713,12207.0,"(10000.0, 100000.0]"
LAZY,4,3.0,0.0004526935264825713,12208.0,"(10000.0, 100000.0]"
wrapCollection,14,3.0,0.0004526935264825713,12209.0,"(10000.0, 100000.0]"
registeredDrivers,17,3.0,0.0004526935264825713,12210.0,"(10000.0, 100000.0]"
noun,4,3.0,0.0004526935264825713,12211.0,"(10000.0, 100000.0]"
RingBufferLogHandler,20,3.0,0.0004526935264825713,12212.0,"(10000.0, 100000.0]"
missed,6,3.0,0.0004526935264825713,12213.0,"(10000.0, 100000.0]"
generateVerificationCode,24,3.0,0.0004526935264825713,12214.0,"(10000.0, 100000.0]"
signatureValidatorPrefix,24,3.0,0.0004526935264825713,12215.0,"(10000.0, 100000.0]"
generatedClasses,16,3.0,0.0004526935264825713,12216.0,"(10000.0, 100000.0]"
emitting,8,3.0,0.0004526935264825713,12217.0,"(10000.0, 100000.0]"
withoutExclamation,18,3.0,0.0004526935264825713,12218.0,"(10000.0, 100000.0]"
md5DigestAsHex,14,3.0,0.0004526935264825713,12219.0,"(10000.0, 100000.0]"
NO_PREFERENCE,13,3.0,0.0004526935264825713,12220.0,"(10000.0, 100000.0]"
relevantPrefixes,16,3.0,0.0004526935264825713,12221.0,"(10000.0, 100000.0]"
aliasPath,9,3.0,0.0004526935264825713,12222.0,"(10000.0, 100000.0]"
InstallationJob,15,3.0,0.0004526935264825713,12223.0,"(10000.0, 100000.0]"
dateFormatThreadLocal,21,3.0,0.0004526935264825713,12224.0,"(10000.0, 100000.0]"
loggedIn,8,3.0,0.0004526935264825713,12225.0,"(10000.0, 100000.0]"
aliasName,9,3.0,0.0004526935264825713,12226.0,"(10000.0, 100000.0]"
oldlenp,7,3.0,0.0004526935264825713,12227.0,"(10000.0, 100000.0]"
neverUpdate,11,3.0,0.0004526935264825713,12228.0,"(10000.0, 100000.0]"
depName,7,3.0,0.0004526935264825713,12229.0,"(10000.0, 100000.0]"
effectiveName,13,3.0,0.0004526935264825713,12230.0,"(10000.0, 100000.0]"
LAST_UUID_KEY,13,3.0,0.0004526935264825713,12231.0,"(10000.0, 100000.0]"
ServiceLoader,13,3.0,0.0004526935264825713,12232.0,"(10000.0, 100000.0]"
eidx,4,3.0,0.0004526935264825713,12233.0,"(10000.0, 100000.0]"
effectiveTestClassInstances,27,3.0,0.0004526935264825713,12234.0,"(10000.0, 100000.0]"
updateDirectly,14,3.0,0.0004526935264825713,12235.0,"(10000.0, 100000.0]"
effectiveStrictness,19,3.0,0.0004526935264825713,12236.0,"(10000.0, 100000.0]"
existingHasBetterParam,22,3.0,0.0004526935264825713,12237.0,"(10000.0, 100000.0]"
thenApply,9,3.0,0.0004526935264825713,12238.0,"(10000.0, 100000.0]"
bodyHandler,11,3.0,0.0004526935264825713,12239.0,"(10000.0, 100000.0]"
baseHashCode,12,3.0,0.0004526935264825713,12240.0,"(10000.0, 100000.0]"
dependencyGraphDirty,20,3.0,0.0004526935264825713,12241.0,"(10000.0, 100000.0]"
MockitoException,16,3.0,0.0004526935264825713,12242.0,"(10000.0, 100000.0]"
ee,2,3.0,0.0004526935264825713,12243.0,"(10000.0, 100000.0]"
fetches,7,3.0,0.0004526935264825713,12244.0,"(10000.0, 100000.0]"
dataToDecode,12,3.0,0.0004526935264825713,12245.0,"(10000.0, 100000.0]"
authorityASCII,14,3.0,0.0004526935264825713,12246.0,"(10000.0, 100000.0]"
spool,5,3.0,0.0004526935264825713,12247.0,"(10000.0, 100000.0]"
alarmContent,12,3.0,0.0004526935264825713,12248.0,"(10000.0, 100000.0]"
DUP,3,3.0,0.0004526935264825713,12249.0,"(10000.0, 100000.0]"
existingAccount,15,3.0,0.0004526935264825713,12250.0,"(10000.0, 100000.0]"
queuedReview,12,3.0,0.0004526935264825713,12251.0,"(10000.0, 100000.0]"
typeList,8,3.0,0.0004526935264825713,12252.0,"(10000.0, 100000.0]"
logReportList,13,3.0,0.0004526935264825713,12253.0,"(10000.0, 100000.0]"
QUERY_DB,8,3.0,0.0004526935264825713,12254.0,"(10000.0, 100000.0]"
queuesToPersist,15,3.0,0.0004526935264825713,12255.0,"(10000.0, 100000.0]"
get2,4,3.0,0.0004526935264825713,12256.0,"(10000.0, 100000.0]"
oldest_trigger,14,3.0,0.0004526935264825713,12257.0,"(10000.0, 100000.0]"
DetachedThreadLocal,19,3.0,0.0004526935264825713,12258.0,"(10000.0, 100000.0]"
stream2,7,3.0,0.0004526935264825713,12259.0,"(10000.0, 100000.0]"
alarmer,7,3.0,0.0004526935264825713,12260.0,"(10000.0, 100000.0]"
elementClazz,12,3.0,0.0004526935264825713,12261.0,"(10000.0, 100000.0]"
all2,4,3.0,0.0004526935264825713,12262.0,"(10000.0, 100000.0]"
spk,3,3.0,0.0004526935264825713,12263.0,"(10000.0, 100000.0]"
optInt,6,3.0,0.0004526935264825713,12264.0,"(10000.0, 100000.0]"
longOperationsCheck,19,3.0,0.0004526935264825713,12265.0,"(10000.0, 100000.0]"
LOGS_DEBUG_ENABLED,18,3.0,0.0004526935264825713,12266.0,"(10000.0, 100000.0]"
supportedUnionTypes,19,3.0,0.0004526935264825713,12267.0,"(10000.0, 100000.0]"
executionSemaphorePerCircuit,28,3.0,0.0004526935264825713,12268.0,"(10000.0, 100000.0]"
longOperationsTimeout,21,3.0,0.0004526935264825713,12269.0,"(10000.0, 100000.0]"
allExecutedCommands,19,3.0,0.0004526935264825713,12270.0,"(10000.0, 100000.0]"
gcp,3,3.0,0.0004526935264825713,12271.0,"(10000.0, 100000.0]"
typeMockabilityOf,17,3.0,0.0004526935264825713,12272.0,"(10000.0, 100000.0]"
reactOnCycle,12,3.0,0.0004526935264825713,12273.0,"(10000.0, 100000.0]"
reloading,9,3.0,0.0004526935264825713,12274.0,"(10000.0, 100000.0]"
enableJob,9,3.0,0.0004526935264825713,12275.0,"(10000.0, 100000.0]"
assertGoodMock,14,3.0,0.0004526935264825713,12276.0,"(10000.0, 100000.0]"
LOGS_DEBUG_LOCATION,19,3.0,0.0004526935264825713,12277.0,"(10000.0, 100000.0]"
reloadUpdateSiteData,20,3.0,0.0004526935264825713,12278.0,"(10000.0, 100000.0]"
underscore,10,3.0,0.0004526935264825713,12279.0,"(10000.0, 100000.0]"
RollingCollapserEventCounterStream,34,3.0,0.0004526935264825713,12280.0,"(10000.0, 100000.0]"
executionSemaphoreOverride,26,3.0,0.0004526935264825713,12281.0,"(10000.0, 100000.0]"
IPV6_MAX_HEX_GROUPS,19,3.0,0.0004526935264825713,12282.0,"(10000.0, 100000.0]"
theUnsafe,9,3.0,0.0004526935264825713,12283.0,"(10000.0, 100000.0]"
longestCheckoutTime,19,3.0,0.0004526935264825713,12284.0,"(10000.0, 100000.0]"
refName,7,3.0,0.0004526935264825713,12285.0,"(10000.0, 100000.0]"
assertFalse,11,3.0,0.0004526935264825713,12286.0,"(10000.0, 100000.0]"
archiverFactory,15,3.0,0.0004526935264825713,12287.0,"(10000.0, 100000.0]"
garbageCollectionQueue,22,3.0,0.0004526935264825713,12288.0,"(10000.0, 100000.0]"
archives,8,3.0,0.0004526935264825713,12289.0,"(10000.0, 100000.0]"
dbUser,6,3.0,0.0004526935264825713,12290.0,"(10000.0, 100000.0]"
unstubbedIterator,17,3.0,0.0004526935264825713,12291.0,"(10000.0, 100000.0]"
octetInt,8,3.0,0.0004526935264825713,12292.0,"(10000.0, 100000.0]"
gCLL,4,3.0,0.0004526935264825713,12293.0,"(10000.0, 100000.0]"
supportsQuickRecursiveListing,29,3.0,0.0004526935264825713,12294.0,"(10000.0, 100000.0]"
ConsoleAnnotator,16,3.0,0.0004526935264825713,12295.0,"(10000.0, 100000.0]"
futureThread,12,3.0,0.0004526935264825713,12296.0,"(10000.0, 100000.0]"
STABLE,6,3.0,0.0004526935264825713,12297.0,"(10000.0, 100000.0]"
NCHAR,5,3.0,0.0004526935264825713,12298.0,"(10000.0, 100000.0]"
supertypes,10,3.0,0.0004526935264825713,12299.0,"(10000.0, 100000.0]"
needsRead,9,3.0,0.0004526935264825713,12300.0,"(10000.0, 100000.0]"
fileDir,7,3.0,0.0004526935264825713,12301.0,"(10000.0, 100000.0]"
generateNewId,13,3.0,0.0004526935264825713,12302.0,"(10000.0, 100000.0]"
assertInstantiable,18,3.0,0.0004526935264825713,12303.0,"(10000.0, 100000.0]"
QUERY_ROLLBACK_ON_ERROR,23,3.0,0.0004526935264825713,12304.0,"(10000.0, 100000.0]"
SerialFilterChecker,19,3.0,0.0004526935264825713,12305.0,"(10000.0, 100000.0]"
emptyOctets,11,3.0,0.0004526935264825713,12306.0,"(10000.0, 100000.0]"
fileDescriptor,14,3.0,0.0004526935264825713,12307.0,"(10000.0, 100000.0]"
emulateMedia,12,3.0,0.0004526935264825713,12308.0,"(10000.0, 100000.0]"
emptyJSON,9,3.0,0.0004526935264825713,12309.0,"(10000.0, 100000.0]"
demandMilliseconds,18,3.0,0.0004526935264825713,12310.0,"(10000.0, 100000.0]"
RollingCollapserBatchSizeDistributionStream,43,3.0,0.0004526935264825713,12311.0,"(10000.0, 100000.0]"
unnecessaryStubbings,20,3.0,0.0004526935264825713,12312.0,"(10000.0, 100000.0]"
tempDirectory,13,3.0,0.0004526935264825713,12313.0,"(10000.0, 100000.0]"
needsSync,9,3.0,0.0004526935264825713,12314.0,"(10000.0, 100000.0]"
generateKey,11,3.0,0.0004526935264825713,12315.0,"(10000.0, 100000.0]"
baseRef,7,3.0,0.0004526935264825713,12316.0,"(10000.0, 100000.0]"
generateGraph,13,3.0,0.0004526935264825713,12317.0,"(10000.0, 100000.0]"
needsExport,11,3.0,0.0004526935264825713,12318.0,"(10000.0, 100000.0]"
BUILD_NOW,9,3.0,0.0004526935264825713,12319.0,"(10000.0, 100000.0]"
fileHandler,11,3.0,0.0004526935264825713,12320.0,"(10000.0, 100000.0]"
supportIsDescendant,19,3.0,0.0004526935264825713,12321.0,"(10000.0, 100000.0]"
withIcon,8,3.0,0.0004526935264825713,12322.0,"(10000.0, 100000.0]"
un,2,3.0,0.0004526935264825713,12323.0,"(10000.0, 100000.0]"
fileItem,8,3.0,0.0004526935264825713,12324.0,"(10000.0, 100000.0]"
generateCacheKey,16,3.0,0.0004526935264825713,12325.0,"(10000.0, 100000.0]"
logretentiondays,16,3.0,0.0004526935264825713,12326.0,"(10000.0, 100000.0]"
emulate,7,3.0,0.0004526935264825713,12327.0,"(10000.0, 100000.0]"
logsDebugEnabled,16,3.0,0.0004526935264825713,12328.0,"(10000.0, 100000.0]"
quietly,7,3.0,0.0004526935264825713,12329.0,"(10000.0, 100000.0]"
logw,4,3.0,0.0004526935264825713,12330.0,"(10000.0, 100000.0]"
unnecessary,11,3.0,0.0004526935264825713,12331.0,"(10000.0, 100000.0]"
DataSourceType,14,3.0,0.0004526935264825713,12332.0,"(10000.0, 100000.0]"
filterSettings,14,3.0,0.0004526935264825713,12333.0,"(10000.0, 100000.0]"
redraw,6,3.0,0.0004526935264825713,12334.0,"(10000.0, 100000.0]"
firstInvocation,15,3.0,0.0004526935264825713,12335.0,"(10000.0, 100000.0]"
Runner,6,3.0,0.0004526935264825713,12336.0,"(10000.0, 100000.0]"
firstDot,8,3.0,0.0004526935264825713,12337.0,"(10000.0, 100000.0]"
monitoring,10,3.0,0.0004526935264825713,12338.0,"(10000.0, 100000.0]"
ACTUAL_TIME,11,3.0,0.0004526935264825713,12339.0,"(10000.0, 100000.0]"
onJobRenamed,12,3.0,0.0004526935264825713,12340.0,"(10000.0, 100000.0]"
annotationProcessorMap,22,3.0,0.0004526935264825713,12341.0,"(10000.0, 100000.0]"
begin_time,10,3.0,0.0004526935264825713,12342.0,"(10000.0, 100000.0]"
numberAndId,11,3.0,0.0004526935264825713,12343.0,"(10000.0, 100000.0]"
onLeft,6,3.0,0.0004526935264825713,12344.0,"(10000.0, 100000.0]"
firstLine,9,3.0,0.0004526935264825713,12345.0,"(10000.0, 100000.0]"
monitorsList,12,3.0,0.0004526935264825713,12346.0,"(10000.0, 100000.0]"
firstPeriod,11,3.0,0.0004526935264825713,12347.0,"(10000.0, 100000.0]"
JSON_ELEMENT,12,3.0,0.0004526935264825713,12348.0,"(10000.0, 100000.0]"
exceptionally,13,3.0,0.0004526935264825713,12349.0,"(10000.0, 100000.0]"
firstDemand,11,3.0,0.0004526935264825713,12350.0,"(10000.0, 100000.0]"
exceptionEncountered,20,3.0,0.0004526935264825713,12351.0,"(10000.0, 100000.0]"
moduleFinder,12,3.0,0.0004526935264825713,12352.0,"(10000.0, 100000.0]"
masterSecret,12,3.0,0.0004526935264825713,12353.0,"(10000.0, 100000.0]"
defaultValueSeparator,21,3.0,0.0004526935264825713,12354.0,"(10000.0, 100000.0]"
ABSTRACT,8,3.0,0.0004526935264825713,12355.0,"(10000.0, 100000.0]"
statementName,13,3.0,0.0004526935264825713,12356.0,"(10000.0, 100000.0]"
terminator,10,3.0,0.0004526935264825713,12357.0,"(10000.0, 100000.0]"
masterKey,9,3.0,0.0004526935264825713,12358.0,"(10000.0, 100000.0]"
registerAllTypeVariables,24,3.0,0.0004526935264825713,12359.0,"(10000.0, 100000.0]"
removeByIdTimer,15,3.0,0.0004526935264825713,12360.0,"(10000.0, 100000.0]"
refused,7,3.0,0.0004526935264825713,12361.0,"(10000.0, 100000.0]"
NVARCHAR,8,3.0,0.0004526935264825713,12362.0,"(10000.0, 100000.0]"
onItem,6,3.0,0.0004526935264825713,12363.0,"(10000.0, 100000.0]"
readTypeParameters,18,3.0,0.0004526935264825713,12364.0,"(10000.0, 100000.0]"
firefoxUserPrefs,16,3.0,0.0004526935264825713,12365.0,"(10000.0, 100000.0]"
defaultString,13,3.0,0.0004526935264825713,12366.0,"(10000.0, 100000.0]"
tzCal,5,3.0,0.0004526935264825713,12367.0,"(10000.0, 100000.0]"
firstSimilar,12,3.0,0.0004526935264825713,12368.0,"(10000.0, 100000.0]"
firstTransientBuildKey,22,3.0,0.0004526935264825713,12369.0,"(10000.0, 100000.0]"
arr_cookie,10,3.0,0.0004526935264825713,12370.0,"(10000.0, 100000.0]"
numToCollapse,13,3.0,0.0004526935264825713,12371.0,"(10000.0, 100000.0]"
deferUpdates,12,3.0,0.0004526935264825713,12372.0,"(10000.0, 100000.0]"
fixUp,5,3.0,0.0004526935264825713,12373.0,"(10000.0, 100000.0]"
fixed64,7,3.0,0.0004526935264825713,12374.0,"(10000.0, 100000.0]"
refreshNavigator,16,3.0,0.0004526935264825713,12375.0,"(10000.0, 100000.0]"
objectLength,12,3.0,0.0004526935264825713,12376.0,"(10000.0, 100000.0]"
motion,6,3.0,0.0004526935264825713,12377.0,"(10000.0, 100000.0]"
